cl_min_perf,cl_max_perf,cl_median_perf,cl_mean_perf,cl_std_perf,pr_min_perf,pr_max_perf,pr_median_perf,pr_mean_perf,pr_std_perf,p_min_perf,p_max_perf,p_median_perf,p_mean_perf,p_std_perf,classifier-num,preprocessor-num,preprocessor,classifier,pipeline
0.0004262574595055,1.0,0.9140866590868748,0.8297617393432654,0.2149989629735834,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.0010570824524312,1.0,0.9004488067689234,0.8229434746219593,0.2054452352912463,5,11,select_percentile_classification,gradient_boosting,select_percentile_classification-gradient_boosting
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.782650291663753,0.6956456857732111,0.2693707357865937,0.0008430092886448,1.0,0.8435584352919816,0.7773034566158413,0.2260357998673766,14,12,select_rates_classification,random_forest,select_rates_classification-random_forest
0.0,1.0,0.8929169329216888,0.8410117983854665,0.1694990582412101,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.3887319233913661,1.0,0.938446200308154,0.921576667932299,0.0758863950866299,6,2,feature_agglomeration,k_nearest_neighbors,feature_agglomeration-k_nearest_neighbors
0.0,1.0,0.8929169329216888,0.8410117983854665,0.1694990582412101,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.1773397983704563,1.0,0.8705802169110468,0.8213103217775201,0.1659969846955646,6,1,fast_ica,k_nearest_neighbors,fast_ica-k_nearest_neighbors
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,0.0459810188851026,1.0,0.7125284052177292,0.6842119094323222,0.2300212251801917,7,8,pca,lda,pca-lda
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0180413121166718,1.0,0.8563791566856729,0.7797185190602139,0.2231820150015616,10,1,fast_ica,mlp,fast_ica-mlp
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.0006265664160401,1.0,0.8114104197665767,0.7322562584331247,0.2443521638129063,10,11,select_percentile_classification,mlp,select_percentile_classification-mlp
0.0,1.0,0.6868417720358763,0.6348791596130984,0.2707159461494897,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0,0.992854315219596,0.562692394970148,0.5606080503860824,0.2656172988002602,13,1,fast_ica,qda,fast_ica-qda
0.0004262574595055,1.0,0.9140866590868748,0.8297617393432654,0.2149989629735834,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.0772200772200772,1.0,0.9580946867627635,0.9142682949795884,0.1137982767952129,5,6,no_preprocessing,gradient_boosting,no_preprocessing-gradient_boosting
0.0027452222574173,1.0,0.8138242405326149,0.7508251068664165,0.2182601258112605,6.192917290686654e-05,1.0,0.8278892695961235,0.7609511780611006,0.2186296435741766,0.0942277794956366,1.0,0.8730055870537601,0.8407155219158947,0.1482990059324843,8,10,random_trees_embedding,liblinear_svc,random_trees_embedding-liblinear_svc
0.0004262574595055,1.0,0.9140866590868748,0.8297617393432654,0.2149989629735834,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.1366871108656033,1.0,0.95,0.8967932919061445,0.1385556644936935,5,2,feature_agglomeration,gradient_boosting,feature_agglomeration-gradient_boosting
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.8042143299770278,0.7271841258416253,0.2444456679056478,0.1097779701949505,1.0,0.7912087912087911,0.7392984549523528,0.2109407754374287,7,0,extra_trees_preproc_for_classification,lda,extra_trees_preproc_for_classification-lda
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.3659723309827602,1.0,0.9123366509398996,0.8780421696873096,0.1128628828137551,14,6,no_preprocessing,random_forest,no_preprocessing-random_forest
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.8042143299770278,0.7271841258416253,0.2444456679056478,0.0166570690986146,1.0,0.7474549139833688,0.6850963524198138,0.2437857655591338,15,0,extra_trees_preproc_for_classification,sgd,extra_trees_preproc_for_classification-sgd
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.1121606824548,0.9928458051181328,0.7232853166594907,0.6812319263189087,0.2050360845786385,1,1,fast_ica,bernoulli_nb,fast_ica-bernoulli_nb
0.0,1.0,0.8929169329216888,0.8410117983854665,0.1694990582412101,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.077039445460498,1.0,0.8945520578799271,0.838887902581378,0.1799896860463049,6,11,select_percentile_classification,k_nearest_neighbors,select_percentile_classification-k_nearest_neighbors
0.0,1.0,0.7662854076176069,0.6771527410413897,0.2795401038795396,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.0,1.0,0.778169656430526,0.6920261937001676,0.2708478750916295,2,9,polynomial,decision_tree,polynomial-decision_tree
9.849305623953512e-05,1.0,0.7459354202133051,0.6983540689234604,0.2281141055065777,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,0.0257049491658414,1.0,0.6977042975677533,0.6687463766549817,0.2362550369134081,4,8,pca,gaussian_nb,pca-gaussian_nb
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.2780140155439258,1.0,0.8221715215064882,0.7902570815161435,0.1703946532300691,14,2,feature_agglomeration,random_forest,feature_agglomeration-random_forest
0.0,1.0,0.7459018538186272,0.6869688019548278,0.2535608669915766,1.913579432245008e-06,1.0,0.7040293040293041,0.6405632310519694,0.2899843436499656,1.2468827930174566e-05,1.0,0.841564811047018,0.756794299853734,0.238664587093458,12,7,nystroem_sampler,passive_aggressive,nystroem_sampler-passive_aggressive
9.849305623953512e-05,1.0,0.7459354202133051,0.6983540689234604,0.2281141055065777,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0740867115400206,1.0,0.7509808750512905,0.695423438755795,0.2410583708102806,4,5,liblinear_svc_preprocessor,gaussian_nb,liblinear_svc_preprocessor-gaussian_nb
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.0682360699691534,1.0,0.7522068132429778,0.7096242515919541,0.2191118621233022,7,11,select_percentile_classification,lda,select_percentile_classification-lda
0.0,1.0,0.7662854076176069,0.6771527410413897,0.2795401038795396,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0,1.0,0.7704231617557268,0.6863379660807385,0.2755258154648887,2,1,fast_ica,decision_tree,fast_ica-decision_tree
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.0170740550893254,1.0,0.6175083428611932,0.5819968783028144,0.261529771592224,1,9,polynomial,bernoulli_nb,polynomial-bernoulli_nb
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.0011213635781109,1.0,0.8334343705584306,0.7240874601010017,0.272613805065953,10,9,polynomial,mlp,polynomial-mlp
0.0008430092886448,1.0,0.8502491632617839,0.7983132127010153,0.1843418608151061,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.1076380530706906,1.0,0.8470326302851734,0.7928859122127406,0.1766033038694697,3,1,fast_ica,extra_trees,fast_ica-extra_trees
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.8042143299770278,0.7271841258416253,0.2444456679056478,0.0,1.0,0.7607223389398862,0.6517309341209226,0.3048560860857429,10,0,extra_trees_preproc_for_classification,mlp,extra_trees_preproc_for_classification-mlp
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.0154926304109876,1.0,0.6803066551647919,0.6207616820037721,0.2582977391030676,1,6,no_preprocessing,bernoulli_nb,no_preprocessing-bernoulli_nb
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.0,1.0,0.7772375374643892,0.6876253835541091,0.2871590938335298,10,6,no_preprocessing,mlp,no_preprocessing-mlp
0.0,1.0,0.7097471208097682,0.6342580950283898,0.2981601435566143,0.0,1.0,0.782650291663753,0.6956456857732111,0.2693707357865937,0.0,1.0,0.778364723608626,0.6618622438529052,0.2983686530177988,9,12,select_rates_classification,libsvm_svc,select_rates_classification-libsvm_svc
9.849305623953512e-05,1.0,0.7459354202133051,0.6983540689234604,0.2281141055065777,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0663506648856912,1.0,0.7829093764998472,0.7347662383697267,0.2019593488798658,4,1,fast_ica,gaussian_nb,fast_ica-gaussian_nb
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0006156213928434,1.0,0.6779266036532599,0.6179704209357105,0.3010333629327359,10,5,liblinear_svc_preprocessor,mlp,liblinear_svc_preprocessor-mlp
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.011421849148092,0.9958758280259294,0.7033656634658446,0.6582500004512191,0.2412188612985363,1,11,select_percentile_classification,bernoulli_nb,select_percentile_classification-bernoulli_nb
0.0008430092886448,1.0,0.8502491632617839,0.7983132127010153,0.1843418608151061,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.2326300224523306,1.0,0.9071993510751696,0.8634740185566194,0.1376867397946656,3,9,polynomial,extra_trees,polynomial-extra_trees
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0732319326222768,1.0,0.8368048250594691,0.7794783238365489,0.1986407672295022,14,5,liblinear_svc_preprocessor,random_forest,liblinear_svc_preprocessor-random_forest
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.1983125465674485,1.0,0.9497156221090626,0.8884739922789032,0.1554261184618376,0,9,polynomial,adaboost,polynomial-adaboost
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.3179799381873961,1.0,0.9320308397045856,0.8958442496482818,0.1098203386632481,14,9,polynomial,random_forest,polynomial-random_forest
0.0,1.0,0.6868417720358763,0.6348791596130984,0.2707159461494897,0.0,1.0,0.8042143299770278,0.7271841258416253,0.2444456679056478,0.0161853650225743,1.0,0.7615915631124568,0.7060583159412129,0.2201368567976946,13,0,extra_trees_preproc_for_classification,qda,extra_trees_preproc_for_classification-qda
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,1.913579432245008e-06,1.0,0.7040293040293041,0.6405632310519694,0.2899843436499656,0.0106581644331017,1.0,0.8118102930641126,0.7293930265899726,0.2470153399584328,7,7,nystroem_sampler,lda,nystroem_sampler-lda
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,0.1945454545454545,1.0,0.8770686069738802,0.8488373417013592,0.1381146211212306,14,8,pca,random_forest,pca-random_forest
0.0008430092886448,1.0,0.8502491632617839,0.7983132127010153,0.1843418608151061,0.0,1.0,0.782650291663753,0.6956456857732111,0.2693707357865937,0.0008430092886448,1.0,0.7990400598429968,0.7325651290849461,0.2272115402456195,3,12,select_rates_classification,extra_trees,select_rates_classification-extra_trees
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.0269257076125712,1.0,0.8375686813186812,0.7743713775866153,0.1961458525412923,7,2,feature_agglomeration,lda,feature_agglomeration-lda
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,6.192917290686654e-05,1.0,0.8278892695961235,0.7609511780611006,0.2186296435741766,0.0179820372171201,1.0,0.783208546835966,0.7376787401532597,0.1900114917102134,1,10,random_trees_embedding,bernoulli_nb,random_trees_embedding-bernoulli_nb
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.0166026874383729,1.0,0.8893463433412283,0.8159036279228717,0.2128784412652215,0,6,no_preprocessing,adaboost,no_preprocessing-adaboost
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.8298127021022589,0.7458946877406527,0.2432849753229347,0.0806756618994232,1.0,0.8337442632555414,0.7736856481303813,0.1986110595154857,7,6,no_preprocessing,lda,no_preprocessing-lda
0.0,1.0,0.7097471208097682,0.6342580950283898,0.2981601435566143,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,0.007706599810773,1.0,0.6383715012722647,0.6240630019850323,0.249620089242815,9,8,pca,libsvm_svc,pca-libsvm_svc
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.6619433671194055,0.6030203470605434,0.3001015024753091,0.0728435922246584,1.0,0.8448377483419227,0.7877235808665618,0.1947294685806447,7,4,kitchen_sinks,lda,kitchen_sinks-lda
0.0,1.0,0.7459018538186272,0.6869688019548278,0.2535608669915766,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,9.469260558908816e-05,0.9902801293261404,0.680336391099247,0.6005690057283811,0.2758441340556776,12,2,feature_agglomeration,passive_aggressive,feature_agglomeration-passive_aggressive
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.0,0.0,0.0,0.0,0.0,15,2,feature_agglomeration,sgd,feature_agglomeration-sgd
0.0,1.0,0.7097471208097682,0.6342580950283898,0.2981601435566143,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0001009336134951,1.0,0.7017656849948914,0.6317889069910799,0.298278784638413,9,5,liblinear_svc_preprocessor,libsvm_svc,liblinear_svc_preprocessor-libsvm_svc
0.0,1.0,0.7459018538186272,0.6869688019548278,0.2535608669915766,0.0,1.0,0.6619433671194055,0.6030203470605434,0.3001015024753091,0.0001377410468319,0.9928458051181328,0.5779745262503883,0.5654712849568249,0.2926230396855757,12,4,kitchen_sinks,passive_aggressive,kitchen_sinks-passive_aggressive
0.0,1.0,0.6868417720358763,0.6348791596130984,0.2707159461494897,0.0,1.0,0.782650291663753,0.6956456857732111,0.2693707357865937,0.0003539823008849,1.0,0.7443962615627492,0.6889931185137178,0.2377791635507178,13,12,select_rates_classification,qda,select_rates_classification-qda
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0001050078393966,1.0,0.6511969054979345,0.6008293418384408,0.2665366935816616,15,5,liblinear_svc_preprocessor,sgd,liblinear_svc_preprocessor-sgd
0.0,1.0,0.7662854076176069,0.6771527410413897,0.2795401038795396,0.0,1.0,0.782650291663753,0.6956456857732111,0.2693707357865937,0.2807936507936508,1.0,0.8934871931693915,0.8556367080068877,0.1409819874995793,2,12,select_rates_classification,decision_tree,select_rates_classification-decision_tree
0.0008430092886448,1.0,0.8502491632617839,0.7983132127010153,0.1843418608151061,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.2723219825325516,1.0,0.7998006613424518,0.7769543574189263,0.1551712961419847,3,2,feature_agglomeration,extra_trees,feature_agglomeration-extra_trees
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,6.192917290686654e-05,1.0,0.8278892695961235,0.7609511780611006,0.2186296435741766,0.0001377410468319,1.0,0.7724965837809747,0.693132339983599,0.2636171774744507,15,10,random_trees_embedding,sgd,random_trees_embedding-sgd
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,0.0154118087746406,1.0,0.7545623235954231,0.674469475592671,0.260147111989604,10,8,pca,mlp,pca-mlp
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,5.306792360277604e-06,1.0,0.7912087912087911,0.7183673989641628,0.2414654502775805,5.306792360277604e-06,1.0,0.6737484433374845,0.6285813234032251,0.2597114896200291,15,8,pca,sgd,pca-sgd
0.0,1.0,0.6868417720358763,0.6348791596130984,0.2707159461494897,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.0008019246190858,1.0,0.7389011871559263,0.676527868120138,0.2516208062495115,13,11,select_percentile_classification,qda,select_percentile_classification-qda
0.0027452222574173,1.0,0.8138242405326149,0.7508251068664165,0.2182601258112605,1.913579432245008e-06,1.0,0.7040293040293041,0.6405632310519694,0.2899843436499656,0.0196540880503144,1.0,0.7791740210282921,0.7256461440468187,0.2367286381361451,8,7,nystroem_sampler,liblinear_svc,nystroem_sampler-liblinear_svc
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.1553318210230925,1.0,0.947404970760234,0.9004492720408648,0.1344919818927463,0,2,feature_agglomeration,adaboost,feature_agglomeration-adaboost
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0163383122706763,1.0,0.9184214658089408,0.8525936766759438,0.1819923315414486,0,1,fast_ica,adaboost,fast_ica-adaboost
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0,0.9928458051181328,0.416099810734949,0.4909687778352966,0.291598022914366,15,1,fast_ica,sgd,fast_ica-sgd
0.0,1.0,0.7838351480071816,0.6845613534589188,0.2849750017045113,6.192917290686654e-05,1.0,0.8278892695961235,0.7609511780611006,0.2186296435741766,0.1380250206143063,1.0,0.9072293676773986,0.8649250674706997,0.1381636825396184,10,10,random_trees_embedding,mlp,random_trees_embedding-mlp
9.849305623953512e-05,1.0,0.7459354202133051,0.6983540689234604,0.2281141055065777,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.069029746225404,0.9937106918238992,0.7554076899093984,0.7198766170531049,0.2152270548232187,4,2,feature_agglomeration,gaussian_nb,feature_agglomeration-gaussian_nb
0.0,1.0,0.7662854076176069,0.6771527410413897,0.2795401038795396,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,6.468414558961615e-05,1.0,0.7919588320389056,0.6929320026539771,0.2846528703644554,2,11,select_percentile_classification,decision_tree,select_percentile_classification-decision_tree
0.0299370905769715,1.0,0.7614100419241627,0.7263200711489427,0.1901591141266047,6.192917290686654e-05,1.0,0.8278892695961235,0.7609511780611006,0.2186296435741766,0.0299370905769715,1.0,0.7614100419241627,0.7263200711489427,0.1901591141266047,11,10,random_trees_embedding,multinomial_nb,random_trees_embedding-multinomial_nb
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.1949426787858432,1.0,0.8713213786619257,0.8167157012984938,0.1891563767340253,0,5,liblinear_svc_preprocessor,adaboost,liblinear_svc_preprocessor-adaboost
0.0008430092886448,1.0,0.91995841995842,0.8483646653341912,0.1871904395638968,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.077039445460498,1.0,0.8501456055505353,0.7768287120248708,0.2309046616255621,0,11,select_percentile_classification,adaboost,select_percentile_classification-adaboost
0.0001060958869443,1.0,0.6674997323363305,0.6157928064593604,0.2561494848859982,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0196540880503144,0.6805555555555557,0.3366115196078431,0.3434079487022663,0.1817959021031737,1,5,liblinear_svc_preprocessor,bernoulli_nb,liblinear_svc_preprocessor-bernoulli_nb
0.0,1.0,0.7459018538186272,0.6869688019548278,0.2535608669915766,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.0,1.0,0.7069807004589613,0.644121541432282,0.2651414687767883,12,1,fast_ica,passive_aggressive,fast_ica-passive_aggressive
0.0,1.0,0.8929169329216888,0.8410117983854665,0.1694990582412101,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.260650145490105,1.0,0.8949731292551402,0.841172528508972,0.1649971360633843,6,9,polynomial,k_nearest_neighbors,polynomial-k_nearest_neighbors
0.0,1.0,0.7459018538186272,0.6869688019548278,0.2535608669915766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,kernel_pca,passive_aggressive,kernel_pca-passive_aggressive
0.0008430092886448,1.0,0.8502491632617839,0.7983132127010153,0.1843418608151061,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0732319326222768,1.0,0.8281120195958755,0.771383295495293,0.2081857058649588,3,5,liblinear_svc_preprocessor,extra_trees,liblinear_svc_preprocessor-extra_trees
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.0388585720093161,0.9884397829779514,0.6361121283186341,0.5989577028734719,0.2568925488924602,15,11,select_percentile_classification,sgd,select_percentile_classification-sgd
0.0106581644331017,1.0,0.8031606942638081,0.7406746888072195,0.2200649593855933,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.1268946622707665,1.0,0.7039086117737192,0.6944444457246836,0.2276534416782981,7,9,polynomial,lda,polynomial-lda
0.0027452222574173,1.0,0.8138242405326149,0.7508251068664165,0.2182601258112605,0.0,1.0,0.8391243051365023,0.742669168994915,0.253994487338153,0.0791215475478483,0.9861845972957084,0.6524913965887174,0.6268969106245312,0.2231524283673591,8,2,feature_agglomeration,liblinear_svc,feature_agglomeration-liblinear_svc
0.0008430092886448,1.0,0.8935140982816414,0.8458874639658579,0.1575746059599131,0.0,1.0,0.8098587325750048,0.7221757397155247,0.2534540684549451,0.4200658267655091,1.0,0.9144221791280612,0.8958915150338499,0.1176886097010533,14,1,fast_ica,random_forest,fast_ica-random_forest
0.0,1.0,0.6507524750716878,0.5882849163545284,0.2986302702387222,0.0,1.0,0.8251474016179899,0.7317497402357995,0.2564145839160007,0.1692587911904101,0.9979777120933562,0.6818167508623733,0.6662919013648138,0.2060883197895717,15,9,polynomial,sgd,polynomial-sgd
0.0027452222574173,1.0,0.8138242405326149,0.7508251068664165,0.2182601258112605,0.0,1.0,0.7975153191740494,0.7154069144610226,0.2565631614810367,0.1233189221619821,0.9899618370331016,0.731361031102766,0.671080876603433,0.2283494468039059,8,11,select_percentile_classification,liblinear_svc,select_percentile_classification-liblinear_svc
0.0027452222574173,1.0,0.8138242405326149,0.7508251068664165,0.2182601258112605,0.0,1.0,0.7842633528295555,0.7060106585609369,0.2614373247758434,0.0499824319986224,0.9945985955069852,0.7244954854875854,0.6868983663693834,0.2272649926817809,8,5,liblinear_svc_preprocessor,liblinear_svc,liblinear_svc_preprocessor-liblinear_svc
